"Date";"Price"
"2019-01-01 00:00:00";3880,15
"2019-01-02 00:00:00";3961,01
"2019-01-03 00:00:00";3835,86
"2019-01-04 00:00:00";3874,06
"2019-01-05 00:00:00";3855,39
"2019-01-06 00:00:00";4102,85
"2019-01-07 00:00:00";4050,4
"2019-01-08 00:00:00";4040,75
"2019-01-09 00:00:00";4048,34
"2019-01-10 00:00:00";3668,15
"2019-01-11 00:00:00";3669,2
"2019-01-12 00:00:00";3664,38
"2019-01-13 00:00:00";3551,24
"2019-01-14 00:00:00";3703,9
"2019-01-15 00:00:00";3621,24
"2019-01-16 00:00:00";3643,99
"2019-01-17 00:00:00";3685,3
"2019-01-18 00:00:00";3648,05
"2019-01-19 00:00:00";3729,78
"2019-01-20 00:00:00";3567,73
"2019-01-21 00:00:00";3571,92
"2019-01-22 00:00:00";3602,04
"2019-01-23 00:00:00";3572,05
"2019-01-24 00:00:00";3598,52
"2019-01-25 00:00:00";3582,89
"2019-01-26 00:00:00";3596,5
"2019-01-27 00:00:00";3565,08
"2019-01-28 00:00:00";3453,42
"2019-01-29 00:00:00";3418,25
"2019-01-30 00:00:00";3467,21
"2019-01-31 00:00:00";3434,13
"2019-02-01 00:00:00";3461,63
"2019-02-02 00:00:00";3508,68
"2019-02-03 00:00:00";3449,62
"2019-02-04 00:00:00";3431,24
"2019-02-05 00:00:00";3447,66
"2019-02-06 00:00:00";3394,89
"2019-02-07 00:00:00";3375,33
"2019-02-08 00:00:00";3660,03
"2019-02-09 00:00:00";3652,26
"2019-02-10 00:00:00";3685,14
"2019-02-11 00:00:00";3611,34
"2019-02-12 00:00:00";3617,41
"2019-02-13 00:00:00";3605,87
"2019-02-14 00:00:00";3588,72
"2019-02-15 00:00:00";3593,49
"2019-02-16 00:00:00";3617,24
"2019-02-17 00:00:00";3670,92
"2019-02-18 00:00:00";3912,57
"2019-02-19 00:00:00";3924,24
"2019-02-20 00:00:00";3974,05
"2019-02-21 00:00:00";3937,04
"2019-02-22 00:00:00";3983,53
"2019-02-23 00:00:00";4149,09
"2019-02-24 00:00:00";3771,62
"2019-02-25 00:00:00";3845,51
"2019-02-26 00:00:00";3817,88
"2019-02-27 00:00:00";3830,72
"2019-02-28 00:00:00";3823,37
"2019-03-01 00:00:00";3831,48
"2019-03-02 00:00:00";3842,94
"2019-03-03 00:00:00";3812,31
"2019-03-04 00:00:00";3731,28
"2019-03-05 00:00:00";3874,18
"2019-03-06 00:00:00";3874,98
"2019-03-07 00:00:00";3882,61
"2019-03-08 00:00:00";3868,02
"2019-03-09 00:00:00";3947,74
"2019-03-10 00:00:00";3929,84
"2019-03-11 00:00:00";3874,89
"2019-03-12 00:00:00";3888,57
"2019-03-13 00:00:00";3878,44
"2019-03-14 00:00:00";3881,44
"2019-03-15 00:00:00";3927,08
"2019-03-16 00:00:00";4027,01
"2019-03-17 00:00:00";3998
"2019-03-18 00:00:00";3988,85
"2019-03-19 00:00:00";4024,14
"2019-03-20 00:00:00";4056,75
"2019-03-21 00:00:00";3996,93
"2019-03-22 00:00:00";4000,84
"2019-03-23 00:00:00";4007,21
"2019-03-24 00:00:00";3994,11
"2019-03-25 00:00:00";3924,55
"2019-03-26 00:00:00";3942,22
"2019-03-27 00:00:00";4045,98
"2019-03-28 00:00:00";4036,45
"2019-03-29 00:00:00";4111,38
"2019-03-30 00:00:00";4118,13
"2019-03-31 00:00:00";4112,69
"2019-04-01 00:00:00";4151,32
"2019-04-02 00:00:00";4906,93
"2019-04-03 00:00:00";4976,59
"2019-04-04 00:00:00";4913,36
"2019-04-05 00:00:00";5047,23
"2019-04-06 00:00:00";5057,25
"2019-04-07 00:00:00";5201,16
"2019-04-08 00:00:00";5294,09
"2019-04-09 00:00:00";5201,3
"2019-04-10 00:00:00";5318,6
"2019-04-11 00:00:00";5048,56
"2019-04-12 00:00:00";5081,5
"2019-04-13 00:00:00";5080,66
"2019-04-14 00:00:00";5165,59
"2019-04-15 00:00:00";5037,27
"2019-04-16 00:00:00";5212,81
"2019-04-17 00:00:00";5236,26
"2019-04-18 00:00:00";5289,75
"2019-04-19 00:00:00";5295,53
"2019-04-20 00:00:00";5326,18
"2019-04-21 00:00:00";5305,74
"2019-04-22 00:00:00";5394,67
"2019-04-23 00:00:00";5539,1
"2019-04-24 00:00:00";5454,58
