"Date";"Price"
"2012-01-01 00:00:00";5
"2012-01-02 00:00:00";5
"2012-01-03 00:00:00";5,29
"2012-01-04 00:00:00";5,57
"2012-01-05 00:00:00";6,65
"2012-01-06 00:00:00";6
"2012-01-07 00:00:00";6,8
"2012-01-08 00:00:00";7
"2012-01-09 00:00:00";6,3
"2012-01-10 00:00:00";7,14
"2012-01-11 00:00:00";7
"2012-01-12 00:00:00";6,51
"2012-01-13 00:00:00";6,6
"2012-01-14 00:00:00";6,3
"2012-01-15 00:00:00";7,15
"2012-01-16 00:00:00";7,1
"2012-01-17 00:00:00";6
"2012-01-18 00:00:00";7,1
"2012-01-19 00:00:00";6,22
"2012-01-20 00:00:00";6,95
"2012-01-21 00:00:00";6,77
"2012-01-22 00:00:00";6,79
"2012-01-23 00:00:00";6,52
"2012-01-24 00:00:00";6,55
"2012-01-25 00:00:00";6,31
"2012-01-26 00:00:00";5,5
"2012-01-27 00:00:00";5,88
"2012-01-28 00:00:00";4,91
"2012-01-29 00:00:00";5,5
"2012-01-30 00:00:00";5,58
"2012-01-31 00:00:00";5,3
"2012-02-01 00:00:00";5,88
"2012-02-02 00:00:00";6,28
"2012-02-03 00:00:00";6,3
"2012-02-04 00:00:00";5,94
"2012-02-05 00:00:00";5,6
"2012-02-06 00:00:00";5,6
"2012-02-07 00:00:00";5,69
"2012-02-08 00:00:00";5,87
"2012-02-09 00:00:00";5,89
"2012-02-10 00:00:00";5,88
"2012-02-11 00:00:00";5,5
"2012-02-12 00:00:00";5,67
"2012-02-13 00:00:00";5,79
"2012-02-14 00:00:00";4,89
"2012-02-15 00:00:00";4,69
"2012-02-16 00:00:00";4,51
"2012-02-17 00:00:00";4,67
"2012-02-18 00:00:00";4,23
"2012-02-19 00:00:00";4,38
"2012-02-20 00:00:00";4,44
"2012-02-21 00:00:00";4,58
"2012-02-22 00:00:00";4,51
"2012-02-23 00:00:00";5,22
"2012-02-24 00:00:00";4,95
"2012-02-25 00:00:00";5
"2012-02-26 00:00:00";4,98
"2012-02-27 00:00:00";5,04
"2012-02-28 00:00:00";4,88
"2012-02-29 00:00:00";4,99
"2012-03-01 00:00:00";5
"2012-03-02 00:00:00";4,79
"2012-03-03 00:00:00";4,65
"2012-03-04 00:00:00";4,81
"2012-03-05 00:00:00";5,06
"2012-03-06 00:00:00";4,98
"2012-03-07 00:00:00";4,93
"2012-03-08 00:00:00";5,01
"2012-03-09 00:00:00";4,93
"2012-03-10 00:00:00";4,94
"2012-03-11 00:00:00";5
"2012-03-12 00:00:00";4,99
"2012-03-13 00:00:00";5,3
"2012-03-14 00:00:00";5,27
"2012-03-15 00:00:00";5,39
"2012-03-16 00:00:00";5,26
"2012-03-17 00:00:00";5,42
"2012-03-18 00:00:00";5,25
"2012-03-19 00:00:00";4,83
"2012-03-20 00:00:00";4,79
"2012-03-21 00:00:00";4,96
"2012-03-22 00:00:00";4,91
"2012-03-23 00:00:00";4,78
"2012-03-24 00:00:00";4,83
"2012-03-25 00:00:00";4,54
"2012-03-26 00:00:00";4,73
"2012-03-27 00:00:00";4,84
"2012-03-28 00:00:00";4,93
"2012-03-29 00:00:00";4,84
"2012-03-30 00:00:00";4,88
"2012-03-31 00:00:00";4,9
"2012-04-01 00:00:00";4,89
"2012-04-02 00:00:00";5,04
"2012-04-03 00:00:00";4,99
"2012-04-04 00:00:00";5,01
"2012-04-05 00:00:00";5
"2012-04-06 00:00:00";4,99
"2012-04-07 00:00:00";4,7
"2012-04-08 00:00:00";4,76
"2012-04-09 00:00:00";4,75
"2012-04-10 00:00:00";4,8
"2012-04-11 00:00:00";4,92
"2012-04-12 00:00:00";4,93
"2012-04-13 00:00:00";4,93
"2012-04-14 00:00:00";4,96
"2012-04-15 00:00:00";4,99
"2012-04-16 00:00:00";4,98
"2012-04-17 00:00:00";4,98
"2012-04-18 00:00:00";5,16
"2012-04-19 00:00:00";5,13
"2012-04-20 00:00:00";5,38
"2012-04-21 00:00:00";5,24
"2012-04-22 00:00:00";5,17
"2012-04-23 00:00:00";5
"2012-04-24 00:00:00";5,08
"2012-04-25 00:00:00";5,14
"2012-04-26 00:00:00";4,98
"2012-04-27 00:00:00";5,04
"2012-04-28 00:00:00";4,91
"2012-04-29 00:00:00";4,91
"2012-04-30 00:00:00";5
"2012-05-01 00:00:00";4,97
"2012-05-02 00:00:00";5,06
"2012-05-03 00:00:00";5,1
"2012-05-04 00:00:00";5,07
"2012-05-05 00:00:00";5,04
"2012-05-06 00:00:00";5,08
"2012-05-07 00:00:00";5,05
"2012-05-08 00:00:00";5,02
"2012-05-09 00:00:00";5,02
"2012-05-10 00:00:00";4,87
"2012-05-11 00:00:00";4,95
"2012-05-12 00:00:00";4,91
"2012-05-13 00:00:00";4,94
"2012-05-14 00:00:00";4,93
"2012-05-15 00:00:00";4,95
"2012-05-16 00:00:00";5,04
"2012-05-17 00:00:00";5,02
"2012-05-18 00:00:00";5,07
"2012-05-19 00:00:00";5,07
"2012-05-20 00:00:00";5,03
"2012-05-21 00:00:00";5,08
"2012-05-22 00:00:00";5,03
"2012-05-23 00:00:00";5,1
"2012-05-24 00:00:00";5,12
"2012-05-25 00:00:00";5,08
"2012-05-26 00:00:00";5,07
"2012-05-27 00:00:00";5,07
"2012-05-28 00:00:00";5,07
"2012-05-29 00:00:00";5,11
"2012-05-30 00:00:00";5,14
"2012-05-31 00:00:00";5,17
"2012-06-01 00:00:00";5,22
"2012-06-02 00:00:00";5,19
"2012-06-03 00:00:00";5,19
"2012-06-04 00:00:00";5,22
"2012-06-05 00:00:00";5,37
"2012-06-06 00:00:00";5,41
"2012-06-07 00:00:00";5,53
"2012-06-08 00:00:00";5,61
"2012-06-09 00:00:00";5,48
"2012-06-10 00:00:00";5,42
"2012-06-11 00:00:00";5,52
"2012-06-12 00:00:00";5,71
"2012-06-13 00:00:00";5,86
"2012-06-14 00:00:00";5,9
"2012-06-15 00:00:00";6,42
"2012-06-16 00:00:00";6,41
"2012-06-17 00:00:00";6,19
"2012-06-18 00:00:00";6,06
"2012-06-19 00:00:00";6,46
"2012-06-20 00:00:00";6,64
"2012-06-21 00:00:00";6,64
"2012-06-22 00:00:00";6,59
"2012-06-23 00:00:00";6,45
"2012-06-24 00:00:00";6,4
"2012-06-25 00:00:00";6,26
"2012-06-26 00:00:00";6,41
"2012-06-27 00:00:00";6,49
"2012-06-28 00:00:00";6,5
"2012-06-29 00:00:00";6,52
"2012-06-30 00:00:00";6,61
"2012-07-01 00:00:00";6,52
"2012-07-02 00:00:00";6,61
"2012-07-03 00:00:00";6,44
"2012-07-04 00:00:00";6,44
"2012-07-05 00:00:00";6,6
"2012-07-06 00:00:00";6,59
"2012-07-07 00:00:00";6,79
"2012-07-08 00:00:00";6,73
"2012-07-09 00:00:00";6,94
"2012-07-10 00:00:00";7,08
"2012-07-11 00:00:00";7,14
"2012-07-12 00:00:00";7,59
"2012-07-13 00:00:00";7,59
"2012-07-14 00:00:00";7,55
"2012-07-15 00:00:00";7,57
"2012-07-16 00:00:00";8,3
"2012-07-17 00:00:00";8,55
"2012-07-18 00:00:00";9
"2012-07-19 00:00:00";8,76
"2012-07-20 00:00:00";8,44
"2012-07-21 00:00:00";8,74
"2012-07-22 00:00:00";8,42
"2012-07-23 00:00:00";8,59
"2012-07-24 00:00:00";8,61
"2012-07-25 00:00:00";8,64
"2012-07-26 00:00:00";8,75
"2012-07-27 00:00:00";8,83
"2012-07-28 00:00:00";8,88
"2012-07-29 00:00:00";8,71
"2012-07-30 00:00:00";9
"2012-07-31 00:00:00";9,28
"2012-08-01 00:00:00";9,45
"2012-08-02 00:00:00";10,44
"2012-08-03 00:00:00";10,79
"2012-08-04 00:00:00";10,51
"2012-08-05 00:00:00";10,71
"2012-08-06 00:00:00";10,84
"2012-08-07 00:00:00";10,75
"2012-08-08 00:00:00";10,99
"2012-08-09 00:00:00";11
"2012-08-10 00:00:00";11,32
"2012-08-11 00:00:00";11,38
"2012-08-12 00:00:00";11,49
"2012-08-13 00:00:00";11,89
"2012-08-14 00:00:00";12,25
"2012-08-15 00:00:00";13,01
"2012-08-16 00:00:00";13,42
"2012-08-17 00:00:00";12,5
"2012-08-18 00:00:00";11,54
"2012-08-19 00:00:00";8,06
"2012-08-20 00:00:00";10,05
"2012-08-21 00:00:00";10,18
"2012-08-22 00:00:00";9,96
"2012-08-23 00:00:00";10,02
"2012-08-24 00:00:00";10,37
"2012-08-25 00:00:00";10,57
"2012-08-26 00:00:00";10,31
"2012-08-27 00:00:00";10,78
"2012-08-28 00:00:00";11
"2012-08-29 00:00:00";10,78
"2012-08-30 00:00:00";10,65
"2012-08-31 00:00:00";10,16
"2012-09-01 00:00:00";9,91
"2012-09-02 00:00:00";10,18
"2012-09-03 00:00:00";10,55
"2012-09-04 00:00:00";10,36
"2012-09-05 00:00:00";10,99
"2012-09-06 00:00:00";11,02
"2012-09-07 00:00:00";11,03
"2012-09-08 00:00:00";10,97
"2012-09-09 00:00:00";10,98
"2012-09-10 00:00:00";10,95
"2012-09-11 00:00:00";11,04
"2012-09-12 00:00:00";11,14
"2012-09-13 00:00:00";11,3
"2012-09-14 00:00:00";11,5
"2012-09-15 00:00:00";11,63
"2012-09-16 00:00:00";11,75
"2012-09-17 00:00:00";11,85
"2012-09-18 00:00:00";11,91
"2012-09-19 00:00:00";12,32
"2012-09-20 00:00:00";12,28
"2012-09-21 00:00:00";12,19
"2012-09-22 00:00:00";11,97
"2012-09-23 00:00:00";11,99
"2012-09-24 00:00:00";11,9
"2012-09-25 00:00:00";11,75
"2012-09-26 00:00:00";12,2
"2012-09-27 00:00:00";12,22
"2012-09-28 00:00:00";12,28
"2012-09-29 00:00:00";12,28
"2012-09-30 00:00:00";12,22
"2012-10-01 00:00:00";12,14
"2012-10-02 00:00:00";12,64
"2012-10-03 00:00:00";12,9
"2012-10-04 00:00:00";12,57
"2012-10-05 00:00:00";12,5
"2012-10-06 00:00:00";12,39
"2012-10-07 00:00:00";11,71
"2012-10-08 00:00:00";11,62
"2012-10-09 00:00:00";11,99
"2012-10-10 00:00:00";12,24
"2012-10-11 00:00:00";12,09
"2012-10-12 00:00:00";11,9
"2012-10-13 00:00:00";11,85
"2012-10-14 00:00:00";11,79
"2012-10-15 00:00:00";11,66
"2012-10-16 00:00:00";11,92
"2012-10-17 00:00:00";11,88
"2012-10-18 00:00:00";11,8
"2012-10-19 00:00:00";11,67
"2012-10-20 00:00:00";11,6
"2012-10-21 00:00:00";11,32
"2012-10-22 00:00:00";11,49
"2012-10-23 00:00:00";11,58
"2012-10-24 00:00:00";11,4
"2012-10-25 00:00:00";10,55
"2012-10-26 00:00:00";10
"2012-10-27 00:00:00";10,43
"2012-10-28 00:00:00";10,54
"2012-10-29 00:00:00";10,8
"2012-10-30 00:00:00";10,8
"2012-10-31 00:00:00";11
"2012-11-01 00:00:00";10,85
"2012-11-02 00:00:00";10,67
"2012-11-03 00:00:00";10,66
"2012-11-04 00:00:00";10,64
"2012-11-05 00:00:00";10,78
"2012-11-06 00:00:00";10,74
"2012-11-07 00:00:00";10,8
"2012-11-08 00:00:00";10,81
"2012-11-09 00:00:00";10,8
"2012-11-10 00:00:00";10,81
"2012-11-11 00:00:00";10,82
"2012-11-12 00:00:00";10,87
"2012-11-13 00:00:00";10,87
"2012-11-14 00:00:00";10,97
"2012-11-15 00:00:00";11,05
"2012-11-16 00:00:00";11,46
"2012-11-17 00:00:00";11,57
"2012-11-18 00:00:00";11,51
"2012-11-19 00:00:00";11,65
"2012-11-20 00:00:00";11,65
"2012-11-21 00:00:00";11,67
"2012-11-22 00:00:00";11,88
"2012-11-23 00:00:00";12,16
"2012-11-24 00:00:00";12,25
"2012-11-25 00:00:00";12,31
"2012-11-26 00:00:00";12,2
"2012-11-27 00:00:00";12,07
"2012-11-28 00:00:00";12,22
"2012-11-29 00:00:00";12,37
"2012-11-30 00:00:00";12,43
"2012-12-01 00:00:00";12,34
"2012-12-02 00:00:00";12,42
"2012-12-03 00:00:00";12,6
"2012-12-04 00:00:00";12,59
"2012-12-05 00:00:00";13,2
"2012-12-06 00:00:00";13,45
"2012-12-07 00:00:00";13,37
"2012-12-08 00:00:00";13,36
"2012-12-09 00:00:00";13,29
"2012-12-10 00:00:00";13,3
"2012-12-11 00:00:00";13,35
"2012-12-12 00:00:00";13,49
"2012-12-13 00:00:00";13,52
"2012-12-14 00:00:00";13,51
"2012-12-15 00:00:00";13,38
"2012-12-16 00:00:00";13,27
"2012-12-17 00:00:00";13,2
"2012-12-18 00:00:00";13,13
"2012-12-19 00:00:00";13,4
"2012-12-20 00:00:00";13,35
"2012-12-21 00:00:00";13,2
"2012-12-22 00:00:00";13,2
"2012-12-23 00:00:00";13,14
"2012-12-24 00:00:00";13,23
"2012-12-25 00:00:00";13,24
"2012-12-26 00:00:00";13,18
"2012-12-27 00:00:00";13,2
"2012-12-28 00:00:00";13,18
"2012-12-29 00:00:00";13,22
"2012-12-30 00:00:00";13,2
"2012-12-31 00:00:00";13,24
