"Date";"Price"
"2022-01-01 00:00:00";47737,35
"2022-01-02 00:00:00";47306,41
"2022-01-03 00:00:00";46450,79
"2022-01-04 00:00:00";45824,54
"2022-01-05 00:00:00";43432,51
"2022-01-06 00:00:00";43094,54
"2022-01-07 00:00:00";41543,79
"2022-01-08 00:00:00";41686,67
"2022-01-09 00:00:00";41869,6
"2022-01-10 00:00:00";41832,59
"2022-01-11 00:00:00";42743,03
"2022-01-12 00:00:00";43919,67
"2022-01-13 00:00:00";42575,61
"2022-01-14 00:00:00";43089,83
"2022-01-15 00:00:00";43088,74
"2022-01-16 00:00:00";43100,36
"2022-01-17 00:00:00";42224,38
"2022-01-18 00:00:00";42372,75
"2022-01-19 00:00:00";41674,8
"2022-01-20 00:00:00";40697,03
"2022-01-21 00:00:00";36469,3
"2022-01-22 00:00:00";35075,92
"2022-01-23 00:00:00";36288,15
"2022-01-24 00:00:00";36702,79
"2022-01-25 00:00:00";36975,99
"2022-01-26 00:00:00";36829,37
"2022-01-27 00:00:00";37189,85
"2022-01-28 00:00:00";37744,7
"2022-01-29 00:00:00";38184,86
"2022-01-30 00:00:00";37908,44
"2022-01-31 00:00:00";38494,66
"2022-02-01 00:00:00";38721,49
"2022-02-02 00:00:00";36918,19
"2022-02-03 00:00:00";37328,64
"2022-02-04 00:00:00";41590,34
"2022-02-05 00:00:00";41418,21
"2022-02-06 00:00:00";42412,41
"2022-02-07 00:00:00";43861,07
"2022-02-08 00:00:00";44080,12
"2022-02-09 00:00:00";44422,91
"2022-02-10 00:00:00";43531,67
"2022-02-11 00:00:00";42398,98
"2022-02-12 00:00:00";42239,01
"2022-02-13 00:00:00";42069,84
"2022-02-14 00:00:00";42552,28
"2022-02-15 00:00:00";44576,33
"2022-02-16 00:00:00";43896,34
"2022-02-17 00:00:00";40545,09
"2022-02-18 00:00:00";39994,66
"2022-02-19 00:00:00";40107,12
"2022-02-20 00:00:00";38397,25
"2022-02-21 00:00:00";37037,39
"2022-02-22 00:00:00";38267,75
"2022-02-23 00:00:00";37270,85
"2022-02-24 00:00:00";38353,62
"2022-02-25 00:00:00";39239,77
"2022-02-26 00:00:00";39134,83
"2022-02-27 00:00:00";37714,96
"2022-02-28 00:00:00";43189,46
"2022-03-01 00:00:00";44428,47
"2022-03-02 00:00:00";43935,37
"2022-03-03 00:00:00";42474,37
"2022-03-04 00:00:00";39154,4
"2022-03-05 00:00:00";39407,02
"2022-03-06 00:00:00";38428,92
"2022-03-07 00:00:00";38030,63
"2022-03-08 00:00:00";38748,52
"2022-03-09 00:00:00";41962,85
"2022-03-10 00:00:00";39443,42
"2022-03-11 00:00:00";38741,03
"2022-03-12 00:00:00";38805,53
"2022-03-13 00:00:00";37796,31
"2022-03-14 00:00:00";39696,28
"2022-03-15 00:00:00";39314,86
"2022-03-16 00:00:00";41133,64
"2022-03-17 00:00:00";40956,79
"2022-03-18 00:00:00";41790,97
"2022-03-19 00:00:00";42235,02
"2022-03-20 00:00:00";41243,16
"2022-03-21 00:00:00";41043,9
"2022-03-22 00:00:00";42380,11
"2022-03-23 00:00:00";42904,1
"2022-03-24 00:00:00";44006,77
"2022-03-25 00:00:00";44331,36
"2022-03-26 00:00:00";44542,31
"2022-03-27 00:00:00";46842,14
"2022-03-28 00:00:00";47128,71
"2022-03-29 00:00:00";47445,3
"2022-03-30 00:00:00";47056,41
"2022-03-31 00:00:00";45522,65
"2022-04-01 00:00:00";46299,75
"2022-04-02 00:00:00";45822,28
"2022-04-03 00:00:00";46414,26
"2022-04-04 00:00:00";46609,36
"2022-04-05 00:00:00";45501,58
"2022-04-06 00:00:00";43177,78
"2022-04-07 00:00:00";43466,21
"2022-04-08 00:00:00";42273,38
"2022-04-09 00:00:00";42768,61
"2022-04-10 00:00:00";42153,77
"2022-04-11 00:00:00";39536,71
"2022-04-12 00:00:00";40086,66
"2022-04-13 00:00:00";41150,33
"2022-04-14 00:00:00";39951,63
"2022-04-15 00:00:00";40563,69
"2022-04-16 00:00:00";40392,55
"2022-04-17 00:00:00";39688,16
"2022-04-18 00:00:00";40811,03
"2022-04-19 00:00:00";41504,44
"2022-04-20 00:00:00";41375,35
"2022-04-21 00:00:00";40490,97
"2022-04-22 00:00:00";39716,04
"2022-04-23 00:00:00";39445,97
"2022-04-24 00:00:00";39466,26
"2022-04-25 00:00:00";40437,52
"2022-04-26 00:00:00";38117,39
"2022-04-27 00:00:00";39252,04
"2022-04-28 00:00:00";39749,75
"2022-04-29 00:00:00";38594,22
"2022-04-30 00:00:00";37650,13
"2022-05-01 00:00:00";38480,53
"2022-05-02 00:00:00";38513,01
"2022-05-03 00:00:00";37725,38
"2022-05-04 00:00:00";39680,21
"2022-05-05 00:00:00";36546,86
"2022-05-06 00:00:00";36009,89
"2022-05-07 00:00:00";35469,21
"2022-05-08 00:00:00";34033,77
"2022-05-09 00:00:00";30076,9
"2022-05-10 00:00:00";31013,12
"2022-05-11 00:00:00";29017,21
"2022-05-12 00:00:00";28915,72
"2022-05-13 00:00:00";29244,83
"2022-05-14 00:00:00";30050,31
"2022-05-15 00:00:00";31296,11
"2022-05-16 00:00:00";29838,5
"2022-05-17 00:00:00";30415,91
"2022-05-18 00:00:00";28667,29
"2022-05-19 00:00:00";30282,48
"2022-05-20 00:00:00";29166,15
"2022-05-21 00:00:00";29410,72
"2022-05-22 00:00:00";30264,29
"2022-05-23 00:00:00";29075,68
"2022-05-24 00:00:00";29630,05
"2022-05-25 00:00:00";29508,27
"2022-05-26 00:00:00";29188,71
"2022-05-27 00:00:00";28597,33
"2022-05-28 00:00:00";29013,53
"2022-05-29 00:00:00";29452,23
"2022-05-30 00:00:00";31716,41
"2022-05-31 00:00:00";31782,16
"2022-06-01 00:00:00";29789,58
"2022-06-02 00:00:00";30439,63
"2022-06-03 00:00:00";29680,3
"2022-06-04 00:00:00";29845,48
"2022-06-05 00:00:00";29897,9
"2022-06-06 00:00:00";31353,78
"2022-06-07 00:00:00";31111,75
"2022-06-08 00:00:00";30189,27
"2022-06-09 00:00:00";30082,94
"2022-06-10 00:00:00";29067,38
"2022-06-11 00:00:00";28389,49
"2022-06-12 00:00:00";26587,35
"2022-06-13 00:00:00";22471,59
"2022-06-14 00:00:00";22118,37
"2022-06-15 00:00:00";22566,73
"2022-06-16 00:00:00";20372,85
"2022-06-17 00:00:00";20432,26
"2022-06-18 00:00:00";18954,25
"2022-06-19 00:00:00";20553,48
"2022-06-20 00:00:00";20550,91
"2022-06-21 00:00:00";20699,21
"2022-06-22 00:00:00";19956,16
"2022-06-23 00:00:00";21098,41
"2022-06-24 00:00:00";21219,46
"2022-06-25 00:00:00";21474,19
"2022-06-26 00:00:00";21031,85
"2022-06-27 00:00:00";20718,16
"2022-06-28 00:00:00";20251,96
"2022-06-29 00:00:00";20094,16
"2022-06-30 00:00:00";19908,49
"2022-07-01 00:00:00";19249,33
"2022-07-02 00:00:00";19225,66
"2022-07-03 00:00:00";19294,21
"2022-07-04 00:00:00";20212,81
"2022-07-05 00:00:00";20158,69
"2022-07-06 00:00:00";20545,04
"2022-07-07 00:00:00";21611,8
"2022-07-08 00:00:00";21592,65
"2022-07-09 00:00:00";21582,17
"2022-07-10 00:00:00";20846,53
"2022-07-11 00:00:00";19944,25
"2022-07-12 00:00:00";19309,71
"2022-07-13 00:00:00";20230,81
"2022-07-14 00:00:00";20577,38
"2022-07-15 00:00:00";20827,27
"2022-07-16 00:00:00";21199,01
"2022-07-17 00:00:00";20792,81
"2022-07-18 00:00:00";22447,39
"2022-07-19 00:00:00";23399,91
"2022-07-20 00:00:00";23222,77
"2022-07-21 00:00:00";23153,54
"2022-07-22 00:00:00";22686,32
"2022-07-23 00:00:00";22452,14
"2022-07-24 00:00:00";22585,4
"2022-07-25 00:00:00";21305,59
"2022-07-26 00:00:00";21258,08
"2022-07-27 00:00:00";22960,19
"2022-07-28 00:00:00";23855,65
"2022-07-29 00:00:00";23769,15
"2022-07-30 00:00:00";23646,03
"2022-07-31 00:00:00";23308,14
"2022-08-01 00:00:00";23271,57
"2022-08-02 00:00:00";22991,49
"2022-08-03 00:00:00";22825,25
"2022-08-04 00:00:00";22622,99
"2022-08-05 00:00:00";23319,22
"2022-08-06 00:00:00";22956,4
"2022-08-07 00:00:00";23179,86
"2022-08-08 00:00:00";23817,72
"2022-08-09 00:00:00";23156,66
"2022-08-10 00:00:00";23959,67
"2022-08-11 00:00:00";23943,36
"2022-08-12 00:00:00";24412,17
"2022-08-13 00:00:00";24449,86
"2022-08-14 00:00:00";24313,71
"2022-08-15 00:00:00";24101,69
"2022-08-16 00:00:00";23858,64
"2022-08-17 00:00:00";23338,03
"2022-08-18 00:00:00";23201,51
"2022-08-19 00:00:00";20833,43
"2022-08-20 00:00:00";21142,06
"2022-08-21 00:00:00";21514,79
"2022-08-22 00:00:00";21399,66
"2022-08-23 00:00:00";21520,62
"2022-08-24 00:00:00";21369,05
"2022-08-25 00:00:00";21565,47
"2022-08-26 00:00:00";20247,99
"2022-08-27 00:00:00";20038,42
"2022-08-28 00:00:00";19554,08
"2022-08-29 00:00:00";20292,37
"2022-08-30 00:00:00";19813,51
"2022-08-31 00:00:00";20050,28
"2022-09-01 00:00:00";20129,93
"2022-09-02 00:00:00";19957,44
"2022-09-03 00:00:00";19834,79
"2022-09-04 00:00:00";20003,46
"2022-09-05 00:00:00";19793,29
"2022-09-06 00:00:00";18791,95
"2022-09-07 00:00:00";19287,52
"2022-09-08 00:00:00";19321,77
"2022-09-09 00:00:00";21369,73
"2022-09-10 00:00:00";21655,13
"2022-09-11 00:00:00";21836,45
"2022-09-12 00:00:00";22400,52
"2022-09-13 00:00:00";20173,77
"2022-09-14 00:00:00";20233,68
"2022-09-15 00:00:00";19700,15
"2022-09-16 00:00:00";19804,02
"2022-09-17 00:00:00";20118,35
"2022-09-18 00:00:00";19417,72
"2022-09-19 00:00:00";19541,28
"2022-09-20 00:00:00";18879,95
"2022-09-21 00:00:00";18468,05
"2022-09-22 00:00:00";19405,96
"2022-09-23 00:00:00";19291,13
"2022-09-24 00:00:00";18924,39
"2022-09-25 00:00:00";18809,94
"2022-09-26 00:00:00";19230,96
"2022-09-27 00:00:00";19081,4
"2022-09-28 00:00:00";19412,67
"2022-09-29 00:00:00";19593,46
"2022-09-30 00:00:00";19425,63
"2022-10-01 00:00:00";19313,96
