"Date";"Price"
"2014-01-01 00:00:00";754,22
"2014-01-02 00:00:00";785,81
"2014-01-03 00:00:00";809,4
"2014-01-04 00:00:00";828,79
"2014-01-05 00:00:00";903,43
"2014-01-06 00:00:00";919,2
"2014-01-07 00:00:00";788,47
"2014-01-08 00:00:00";823,45
"2014-01-09 00:00:00";826,54
"2014-01-10 00:00:00";852,61
"2014-01-11 00:00:00";895
"2014-01-12 00:00:00";844,05
"2014-01-13 00:00:00";823
"2014-01-14 00:00:00";815,99
"2014-01-15 00:00:00";841,14
"2014-01-16 00:00:00";814,4
"2014-01-17 00:00:00";794,48
"2014-01-18 00:00:00";811,83
"2014-01-19 00:00:00";841,13
"2014-01-20 00:00:00";826,01
"2014-01-21 00:00:00";824,89
"2014-01-22 00:00:00";819,2
"2014-01-23 00:00:00";809,69
"2014-01-24 00:00:00";779,19
"2014-01-25 00:00:00";806,8
"2014-01-26 00:00:00";814,92
"2014-01-27 00:00:00";749,34
"2014-01-28 00:00:00";785,51
"2014-01-29 00:00:00";794,18
"2014-01-30 00:00:00";799,99
"2014-01-31 00:00:00";803
"2014-02-01 00:00:00";813,03
"2014-02-02 00:00:00";815
"2014-02-03 00:00:00";808,5
"2014-02-04 00:00:00";802,99
"2014-02-05 00:00:00";781,8
"2014-02-06 00:00:00";763,06
"2014-02-07 00:00:00";705
"2014-02-08 00:00:00";674
"2014-02-09 00:00:00";687,37
"2014-02-10 00:00:00";687,81
"2014-02-11 00:00:00";675,1
"2014-02-12 00:00:00";652,72
"2014-02-13 00:00:00";605,46
"2014-02-14 00:00:00";669
"2014-02-15 00:00:00";653,8
"2014-02-16 00:00:00";619,01
"2014-02-17 00:00:00";633,66
"2014-02-18 00:00:00";627,7
"2014-02-19 00:00:00";624,85
"2014-02-20 00:00:00";561,86
"2014-02-21 00:00:00";584,22
"2014-02-22 00:00:00";612,5
"2014-02-23 00:00:00";611,99
"2014-02-24 00:00:00";535
"2014-02-25 00:00:00";535,48
"2014-02-26 00:00:00";585,23
"2014-02-27 00:00:00";583
"2014-02-28 00:00:00";550,1
"2014-03-01 00:00:00";567,47
"2014-03-02 00:00:00";561,36
"2014-03-03 00:00:00";677,69
"2014-03-04 00:00:00";673,28
"2014-03-05 00:00:00";669,99
"2014-03-06 00:00:00";669,57
"2014-03-07 00:00:00";632,79
"2014-03-08 00:00:00";620,11
"2014-03-09 00:00:00";640
"2014-03-10 00:00:00";629,4
"2014-03-11 00:00:00";632,1
"2014-03-12 00:00:00";634,95
"2014-03-13 00:00:00";641,01
"2014-03-14 00:00:00";630,42
"2014-03-15 00:00:00";637,24
"2014-03-16 00:00:00";633,04
"2014-03-17 00:00:00";622,31
"2014-03-18 00:00:00";612
"2014-03-19 00:00:00";611,2
"2014-03-20 00:00:00";585,6
"2014-03-21 00:00:00";570
"2014-03-22 00:00:00";565,31
"2014-03-23 00:00:00";562,28
"2014-03-24 00:00:00";584,98
"2014-03-25 00:00:00";583,77
"2014-03-26 00:00:00";581,36
"2014-03-27 00:00:00";474
"2014-03-28 00:00:00";501,17
"2014-03-29 00:00:00";492
"2014-03-30 00:00:00";460
"2014-03-31 00:00:00";454,83
"2014-04-01 00:00:00";478,98
"2014-04-02 00:00:00";439
"2014-04-03 00:00:00";451,03
"2014-04-04 00:00:00";452,2
"2014-04-05 00:00:00";464,8
"2014-04-06 00:00:00";456,27
"2014-04-07 00:00:00";447,11
"2014-04-08 00:00:00";453,57
"2014-04-09 00:00:00";441,69
"2014-04-10 00:00:00";363,12
"2014-04-11 00:00:00";423
"2014-04-12 00:00:00";423,42
"2014-04-13 00:00:00";416,3
"2014-04-14 00:00:00";458,5
"2014-04-15 00:00:00";521
"2014-04-16 00:00:00";529,77
"2014-04-17 00:00:00";500,09
"2014-04-18 00:00:00";483,11
"2014-04-19 00:00:00";503,8
"2014-04-20 00:00:00";500
"2014-04-21 00:00:00";496,74
"2014-04-22 00:00:00";490
"2014-04-23 00:00:00";492
"2014-04-24 00:00:00";502,2
"2014-04-25 00:00:00";466,52
"2014-04-26 00:00:00";459
"2014-04-27 00:00:00";430
"2014-04-28 00:00:00";442,9
"2014-04-29 00:00:00";448
"2014-04-30 00:00:00";448,85
"2014-05-01 00:00:00";460,97
"2014-05-02 00:00:00";454,5
"2014-05-03 00:00:00";439,85
"2014-05-04 00:00:00";438,04
"2014-05-05 00:00:00";433
"2014-05-06 00:00:00";428,01
"2014-05-07 00:00:00";440
"2014-05-08 00:00:00";437,69
"2014-05-09 00:00:00";452,37
"2014-05-10 00:00:00";455,39
"2014-05-11 00:00:00";440
"2014-05-12 00:00:00";442,5
"2014-05-13 00:00:00";439,12
"2014-05-14 00:00:00";446
"2014-05-15 00:00:00";446
"2014-05-16 00:00:00";447,31
"2014-05-17 00:00:00";449,06
"2014-05-18 00:00:00";446,91
"2014-05-19 00:00:00";448,34
"2014-05-20 00:00:00";489
"2014-05-21 00:00:00";493,98
"2014-05-22 00:00:00";529,99
"2014-05-23 00:00:00";523,77
"2014-05-24 00:00:00";528,44
"2014-05-25 00:00:00";573,9
"2014-05-26 00:00:00";581,88
"2014-05-27 00:00:00";572,7
"2014-05-28 00:00:00";580,66
"2014-05-29 00:00:00";572,37
"2014-05-30 00:00:00";621
"2014-05-31 00:00:00";627,8
"2014-06-01 00:00:00";630,99
"2014-06-02 00:00:00";661,22
"2014-06-03 00:00:00";670,14
"2014-06-04 00:00:00";640,6
"2014-06-05 00:00:00";661,48
"2014-06-06 00:00:00";647,16
"2014-06-07 00:00:00";657,13
"2014-06-08 00:00:00";658
"2014-06-09 00:00:00";648,83
"2014-06-10 00:00:00";648,55
"2014-06-11 00:00:00";620,5
"2014-06-12 00:00:00";569,1
"2014-06-13 00:00:00";592
"2014-06-14 00:00:00";566,58
"2014-06-15 00:00:00";588,55
"2014-06-16 00:00:00";586,91
"2014-06-17 00:00:00";606,48
"2014-06-18 00:00:00";607
"2014-06-19 00:00:00";593,4
"2014-06-20 00:00:00";588,02
"2014-06-21 00:00:00";591,29
"2014-06-22 00:00:00";600,34
"2014-06-23 00:00:00";588,22
"2014-06-24 00:00:00";572,62
"2014-06-25 00:00:00";560,4
"2014-06-26 00:00:00";579,99
"2014-06-27 00:00:00";599,99
"2014-06-28 00:00:00";589,56
"2014-06-29 00:00:00";599,89
"2014-06-30 00:00:00";641,11
"2014-07-01 00:00:00";638,25
"2014-07-02 00:00:00";650,5
"2014-07-03 00:00:00";645,99
"2014-07-04 00:00:00";629
"2014-07-05 00:00:00";630
"2014-07-06 00:00:00";630,57
"2014-07-07 00:00:00";622,09
"2014-07-08 00:00:00";623,98
"2014-07-09 00:00:00";620,01
"2014-07-10 00:00:00";612,44
"2014-07-11 00:00:00";635
"2014-07-12 00:00:00";638,07
"2014-07-13 00:00:00";630,88
"2014-07-14 00:00:00";621,17
"2014-07-15 00:00:00";619,55
"2014-07-16 00:00:00";616,86
"2014-07-17 00:00:00";622,2
"2014-07-18 00:00:00";632,6
"2014-07-19 00:00:00";628,63
"2014-07-20 00:00:00";627
"2014-07-21 00:00:00";622,73
"2014-07-22 00:00:00";618,32
"2014-07-23 00:00:00";621
"2014-07-24 00:00:00";601,66
"2014-07-25 00:00:00";602,93
"2014-07-26 00:00:00";596,23
"2014-07-27 00:00:00";590,3
"2014-07-28 00:00:00";586,53
"2014-07-29 00:00:00";585,95
"2014-07-30 00:00:00";563,84
"2014-07-31 00:00:00";582,04
"2014-08-01 00:00:00";598,2
"2014-08-02 00:00:00";589,59
"2014-08-03 00:00:00";588,73
"2014-08-04 00:00:00";588,5
"2014-08-05 00:00:00";581,76
"2014-08-06 00:00:00";581,16
"2014-08-07 00:00:00";585,84
"2014-08-08 00:00:00";588,02
"2014-08-09 00:00:00";587,97
"2014-08-10 00:00:00";590,96
"2014-08-11 00:00:00";573,98
"2014-08-12 00:00:00";566,69
"2014-08-13 00:00:00";548,81
"2014-08-14 00:00:00";507,99
"2014-08-15 00:00:00";500,25
"2014-08-16 00:00:00";521,97
"2014-08-17 00:00:00";496,86
"2014-08-18 00:00:00";475,22
"2014-08-19 00:00:00";485,57
"2014-08-20 00:00:00";516,39
"2014-08-21 00:00:00";519,28
"2014-08-22 00:00:00";514,65
"2014-08-23 00:00:00";497
"2014-08-24 00:00:00";507,85
"2014-08-25 00:00:00";503,82
"2014-08-26 00:00:00";512,18
"2014-08-27 00:00:00";511,87
"2014-08-28 00:00:00";506
"2014-08-29 00:00:00";509,3
"2014-08-30 00:00:00";500,85
"2014-08-31 00:00:00";479,04
"2014-09-01 00:00:00";474,54
"2014-09-02 00:00:00";474,5
"2014-09-03 00:00:00";474,89
"2014-09-04 00:00:00";487,43
"2014-09-05 00:00:00";477,65
"2014-09-06 00:00:00";479,78
"2014-09-07 00:00:00";475,43
"2014-09-08 00:00:00";468,33
"2014-09-09 00:00:00";473,2
"2014-09-10 00:00:00";476,57
"2014-09-11 00:00:00";475,9
"2014-09-12 00:00:00";474,62
"2014-09-13 00:00:00";477,98
"2014-09-14 00:00:00";475,49
"2014-09-15 00:00:00";469,47
"2014-09-16 00:00:00";462,02
"2014-09-17 00:00:00";452,09
"2014-09-18 00:00:00";425
"2014-09-19 00:00:00";395,86
"2014-09-20 00:00:00";408,76
"2014-09-21 00:00:00";399,55
"2014-09-22 00:00:00";400,07
"2014-09-23 00:00:00";438,97
"2014-09-24 00:00:00";423,68
"2014-09-25 00:00:00";408,76
"2014-09-26 00:00:00";403,57
"2014-09-27 00:00:00";401,77
"2014-09-28 00:00:00";375,35
"2014-09-29 00:00:00";374,2
"2014-09-30 00:00:00";391,09
"2014-10-01 00:00:00";384,86
"2014-10-02 00:00:00";374,68
"2014-10-03 00:00:00";358,74
"2014-10-04 00:00:00";326,21
"2014-10-05 00:00:00";323,52
"2014-10-06 00:00:00";328,59
"2014-10-07 00:00:00";334,8
"2014-10-08 00:00:00";355,73
"2014-10-09 00:00:00";364,01
"2014-10-10 00:00:00";360,89
"2014-10-11 00:00:00";362
"2014-10-12 00:00:00";378,11
"2014-10-13 00:00:00";392,6
"2014-10-14 00:00:00";403,38
"2014-10-15 00:00:00";394,52
"2014-10-16 00:00:00";383,95
"2014-10-17 00:00:00";383,65
"2014-10-18 00:00:00";390,58
"2014-10-19 00:00:00";387,53
"2014-10-20 00:00:00";381,21
