"Date";"Price"
"2020-01-01 00:00:00";7189,94
"2020-01-02 00:00:00";6965,72
"2020-01-03 00:00:00";7339,7
"2020-01-04 00:00:00";7357,5
"2020-01-05 00:00:00";7359,96
"2020-01-06 00:00:00";7762,69
"2020-01-07 00:00:00";8160,36
"2020-01-08 00:00:00";8045,15
"2020-01-09 00:00:00";7817,35
"2020-01-10 00:00:00";8190,31
"2020-01-11 00:00:00";8024,58
"2020-01-12 00:00:00";8181,49
"2020-01-13 00:00:00";8106,56
"2020-01-14 00:00:00";8820,95
"2020-01-15 00:00:00";8813,21
"2020-01-16 00:00:00";8719,63
"2020-01-17 00:00:00";8894,83
"2020-01-18 00:00:00";8909,28
"2020-01-19 00:00:00";8702,59
"2020-01-20 00:00:00";8634,03
"2020-01-21 00:00:00";8724,84
"2020-01-22 00:00:00";8667,26
"2020-01-23 00:00:00";8394,28
"2020-01-24 00:00:00";8431,78
"2020-01-25 00:00:00";8345,88
"2020-01-26 00:00:00";8602,37
"2020-01-27 00:00:00";8898,94
"2020-01-28 00:00:00";9391,97
"2020-01-29 00:00:00";9286,18
"2020-01-30 00:00:00";9501,38
"2020-01-31 00:00:00";9342,23
"2020-02-01 00:00:00";9384,45
"2020-02-02 00:00:00";9334,25
"2020-02-03 00:00:00";9288,96
"2020-02-04 00:00:00";9171,98
"2020-02-05 00:00:00";9611,42
"2020-02-06 00:00:00";9755,84
"2020-02-07 00:00:00";9808,36
"2020-02-08 00:00:00";9898,25
"2020-02-09 00:00:00";10157,78
"2020-02-10 00:00:00";9858,03
"2020-02-11 00:00:00";10269,43
"2020-02-12 00:00:00";10347,93
"2020-02-13 00:00:00";10233,32
"2020-02-14 00:00:00";10360,37
"2020-02-15 00:00:00";9905,43
"2020-02-16 00:00:00";9925,51
"2020-02-17 00:00:00";9702,48
"2020-02-18 00:00:00";10182,6
"2020-02-19 00:00:00";9602,43
"2020-02-20 00:00:00";9608,8
"2020-02-21 00:00:00";9697,86
"2020-02-22 00:00:00";9671,46
"2020-02-23 00:00:00";9977,39
"2020-02-24 00:00:00";9664,21
"2020-02-25 00:00:00";9316,18
"2020-02-26 00:00:00";8793,5
"2020-02-27 00:00:00";8821,5
"2020-02-28 00:00:00";8719,29
"2020-02-29 00:00:00";8545,45
"2020-03-01 00:00:00";8549,38
"2020-03-02 00:00:00";8919,74
"2020-03-03 00:00:00";8765,68
"2020-03-04 00:00:00";8773,78
"2020-03-05 00:00:00";9074,82
"2020-03-06 00:00:00";9160,39
"2020-03-07 00:00:00";8903,72
"2020-03-08 00:00:00";8057,67
"2020-03-09 00:00:00";7944,4
"2020-03-10 00:00:00";7894,66
"2020-03-11 00:00:00";7945,36
"2020-03-12 00:00:00";4916,78
"2020-03-13 00:00:00";5632,58
"2020-03-14 00:00:00";5181,77
"2020-03-15 00:00:00";5357,02
"2020-03-16 00:00:00";5045
"2020-03-17 00:00:00";5337,66
"2020-03-18 00:00:00";5413,06
"2020-03-19 00:00:00";6184,88
"2020-03-20 00:00:00";6206,44
"2020-03-21 00:00:00";6195,43
"2020-03-22 00:00:00";5828,15
"2020-03-23 00:00:00";6503,53
"2020-03-24 00:00:00";6767,18
"2020-03-25 00:00:00";6694,21
"2020-03-26 00:00:00";6757,95
"2020-03-27 00:00:00";6382,8
"2020-03-28 00:00:00";6252,49
"2020-03-29 00:00:00";5882,2
"2020-03-30 00:00:00";6403,31
"2020-03-31 00:00:00";6423,61
"2020-04-01 00:00:00";6663,63
"2020-04-02 00:00:00";6804,42
"2020-04-03 00:00:00";6743,68
"2020-04-04 00:00:00";6875,95
"2020-04-05 00:00:00";6781,64
"2020-04-06 00:00:00";7347,22
"2020-04-07 00:00:00";7201,57
"2020-04-08 00:00:00";7367,37
"2020-04-09 00:00:00";7294,55
"2020-04-10 00:00:00";6876,49
"2020-04-11 00:00:00";6887,6
"2020-04-12 00:00:00";6913,76
"2020-04-13 00:00:00";6859,43
"2020-04-14 00:00:00";6879,44
"2020-04-15 00:00:00";6629,54
"2020-04-16 00:00:00";7114,55
"2020-04-17 00:00:00";7037,12
"2020-04-18 00:00:00";7264,29
"2020-04-19 00:00:00";7132,88
"2020-04-20 00:00:00";6842,45
"2020-04-21 00:00:00";6855,11
"2020-04-22 00:00:00";7135,41
"2020-04-23 00:00:00";7489,25
"2020-04-24 00:00:00";7509,44
"2020-04-25 00:00:00";7546,92
"2020-04-26 00:00:00";7701,35
"2020-04-27 00:00:00";7787,41
"2020-04-28 00:00:00";7760,32
"2020-04-29 00:00:00";8784,96
"2020-04-30 00:00:00";8637,56
"2020-05-01 00:00:00";8829,12
"2020-05-02 00:00:00";8981,11
"2020-05-03 00:00:00";8907,19
"2020-05-04 00:00:00";8881,65
"2020-05-05 00:00:00";9029,75
"2020-05-06 00:00:00";9153,2
"2020-05-07 00:00:00";9999,93
"2020-05-08 00:00:00";9808,18
"2020-05-09 00:00:00";9541,13
"2020-05-10 00:00:00";8735,05
"2020-05-11 00:00:00";8568,88
"2020-05-12 00:00:00";8821,18
"2020-05-13 00:00:00";9317,44
"2020-05-14 00:00:00";9793,19
"2020-05-15 00:00:00";9311,69
"2020-05-16 00:00:00";9387,08
"2020-05-17 00:00:00";9670,56
"2020-05-18 00:00:00";9722,73
"2020-05-19 00:00:00";9780,2
"2020-05-20 00:00:00";9509,45
"2020-05-21 00:00:00";9059,11
"2020-05-22 00:00:00";9170,74
"2020-05-23 00:00:00";9186,19
"2020-05-24 00:00:00";8718,49
"2020-05-25 00:00:00";8901,48
"2020-05-26 00:00:00";8844,5
"2020-05-27 00:00:00";9204,62
"2020-05-28 00:00:00";9579,71
"2020-05-29 00:00:00";9424,62
"2020-05-30 00:00:00";9699,78
"2020-05-31 00:00:00";9450,47
"2020-06-01 00:00:00";10211,23
"2020-06-02 00:00:00";9523,75
"2020-06-03 00:00:00";9666,06
"2020-06-04 00:00:00";9794,55
"2020-06-05 00:00:00";9622,02
"2020-06-06 00:00:00";9671,46
"2020-06-07 00:00:00";9750,7
"2020-06-08 00:00:00";9782,58
"2020-06-09 00:00:00";9779,7
"2020-06-10 00:00:00";9891,84
"2020-06-11 00:00:00";9268,13
"2020-06-12 00:00:00";9464,23
"2020-06-13 00:00:00";9474,65
"2020-06-14 00:00:00";9333,7
"2020-06-15 00:00:00";9429,65
"2020-06-16 00:00:00";9526,7
"2020-06-17 00:00:00";9459,13
"2020-06-18 00:00:00";9380,67
"2020-06-19 00:00:00";9301,83
"2020-06-20 00:00:00";9359,18
"2020-06-21 00:00:00";9292,81
"2020-06-22 00:00:00";9691,61
"2020-06-23 00:00:00";9624,3
"2020-06-24 00:00:00";9292,94
"2020-06-25 00:00:00";9241,32
"2020-06-26 00:00:00";9158,07
"2020-06-27 00:00:00";9007,14
"2020-06-28 00:00:00";9120,39
"2020-06-29 00:00:00";9187,07
"2020-06-30 00:00:00";9136,47
"2020-07-01 00:00:00";9238,89
"2020-07-02 00:00:00";9092,8
"2020-07-03 00:00:00";9066,46
"2020-07-04 00:00:00";9142,2
"2020-07-05 00:00:00";9081,44
"2020-07-06 00:00:00";9347,05
"2020-07-07 00:00:00";9257,32
"2020-07-08 00:00:00";9439,2
"2020-07-09 00:00:00";9238,95
"2020-07-10 00:00:00";9288,57
"2020-07-11 00:00:00";9237,13
"2020-07-12 00:00:00";9300,95
"2020-07-13 00:00:00";9237,89
"2020-07-14 00:00:00";9256,07
"2020-07-15 00:00:00";9193,22
"2020-07-16 00:00:00";9133,23
"2020-07-17 00:00:00";9156,79
"2020-07-18 00:00:00";9177,22
"2020-07-19 00:00:00";9216,02
"2020-07-20 00:00:00";9164,42
"2020-07-21 00:00:00";9392,83
"2020-07-22 00:00:00";9537,24
"2020-07-23 00:00:00";9615,21
"2020-07-24 00:00:00";9550,23
"2020-07-25 00:00:00";9708,41
"2020-07-26 00:00:00";9942,01
"2020-07-27 00:00:00";11042,94
"2020-07-28 00:00:00";10933,26
"2020-07-29 00:00:00";11112,04
"2020-07-30 00:00:00";11113,66
"2020-07-31 00:00:00";11352,72
"2020-08-01 00:00:00";11812,42
"2020-08-02 00:00:00";11063,5
"2020-08-03 00:00:00";11234,73
"2020-08-04 00:00:00";11194,18
"2020-08-05 00:00:00";11752,05
"2020-08-06 00:00:00";11771,27
"2020-08-07 00:00:00";11603,82
"2020-08-08 00:00:00";11770,77
"2020-08-09 00:00:00";11686,34
"2020-08-10 00:00:00";11897,41
"2020-08-11 00:00:00";11389,01
"2020-08-12 00:00:00";11570,19
"2020-08-13 00:00:00";11790,68
"2020-08-14 00:00:00";11774,52
"2020-08-15 00:00:00";11860,91
"2020-08-16 00:00:00";11917,97
"2020-08-17 00:00:00";12301,19
"2020-08-18 00:00:00";11956,69
"2020-08-19 00:00:00";11760,37
"2020-08-20 00:00:00";11863,43
"2020-08-21 00:00:00";11527,35
"2020-08-22 00:00:00";11670,42
"2020-08-23 00:00:00";11651,52
"2020-08-24 00:00:00";11756,4
"2020-08-25 00:00:00";11330,56
"2020-08-26 00:00:00";11466,89
"2020-08-27 00:00:00";11331,02
"2020-08-28 00:00:00";11535,21
"2020-08-29 00:00:00";11480,48
"2020-08-30 00:00:00";11716,54
"2020-08-31 00:00:00";11657,81
"2020-09-01 00:00:00";11926,69
"2020-09-02 00:00:00";11397,9
"2020-09-03 00:00:00";10174,62
"2020-09-04 00:00:00";10467,33
"2020-09-05 00:00:00";10167,97
"2020-09-06 00:00:00";10260,37
"2020-09-07 00:00:00";10379,08
"2020-09-08 00:00:00";10128,54
"2020-09-09 00:00:00";10228,85
"2020-09-10 00:00:00";10345,68
"2020-09-11 00:00:00";10398,5
"2020-09-12 00:00:00";10448
"2020-09-13 00:00:00";10332,36
"2020-09-14 00:00:00";10678,31
"2020-09-15 00:00:00";10786,7
"2020-09-16 00:00:00";10957,1
"2020-09-17 00:00:00";10945,14
"2020-09-18 00:00:00";10937,89
"2020-09-19 00:00:00";11083,61
"2020-09-20 00:00:00";10921,85
"2020-09-21 00:00:00";10418,14
"2020-09-22 00:00:00";10534,73
"2020-09-23 00:00:00";10238,09
"2020-09-24 00:00:00";10742,98
"2020-09-25 00:00:00";10694,12
"2020-09-26 00:00:00";10734,23
"2020-09-27 00:00:00";10781,47
"2020-09-28 00:00:00";10699
"2020-09-29 00:00:00";10841,29
"2020-09-30 00:00:00";10779,42
"2020-10-01 00:00:00";10622,79
"2020-10-02 00:00:00";10576,64
"2020-10-03 00:00:00";10552,04
"2020-10-04 00:00:00";10675,52
"2020-10-05 00:00:00";10795,11
"2020-10-06 00:00:00";10603,9
"2020-10-07 00:00:00";10672,67
"2020-10-08 00:00:00";10929,4
"2020-10-09 00:00:00";11058,78
"2020-10-10 00:00:00";11301,57
"2020-10-11 00:00:00";11375,51
"2020-10-12 00:00:00";11539,76
"2020-10-13 00:00:00";11427,29
"2020-10-14 00:00:00";11429,3
"2020-10-15 00:00:00";11508,31
"2020-10-16 00:00:00";11326,25
"2020-10-17 00:00:00";11367,65
"2020-10-18 00:00:00";11513,33
"2020-10-19 00:00:00";11756,88
"2020-10-20 00:00:00";11921,78
"2020-10-21 00:00:00";12813,11
"2020-10-22 00:00:00";12990,25
"2020-10-23 00:00:00";12937,2
"2020-10-24 00:00:00";13126,13
"2020-10-25 00:00:00";13041,21
"2020-10-26 00:00:00";13069,43
"2020-10-27 00:00:00";13646,02
"2020-10-28 00:00:00";13285,97
"2020-10-29 00:00:00";13462,18
"2020-10-30 00:00:00";13565,95
"2020-10-31 00:00:00";13803,41
"2020-11-01 00:00:00";13761,72
"2020-11-02 00:00:00";13571,24
"2020-11-03 00:00:00";14023,78
"2020-11-04 00:00:00";14157,73
"2020-11-05 00:00:00";15599,92
"2020-11-06 00:00:00";15590,62
"2020-11-07 00:00:00";14838,16
"2020-11-08 00:00:00";15488,25
"2020-11-09 00:00:00";15335,03
"2020-11-10 00:00:00";15313,73
"2020-11-11 00:00:00";15707,08
"2020-11-12 00:00:00";16306,53
"2020-11-13 00:00:00";16332,85
"2020-11-14 00:00:00";16075,95
"2020-11-15 00:00:00";15964,7
"2020-11-16 00:00:00";16721,46
"2020-11-17 00:00:00";17681,54
"2020-11-18 00:00:00";17786,27
