"Date";"Price"
"2024-01-01 00:00:00";44161,947
"2024-01-02 00:00:00";45082,794
"2024-01-03 00:00:00";42917,338
"2024-01-04 00:00:00";44323,808
"2024-01-05 00:00:00";44341,837
"2024-01-06 00:00:00";44360,233
"2024-01-07 00:00:00";44372,614
"2024-01-08 00:00:00";46958,331
"2024-01-09 00:00:00";46152,679
"2024-01-10 00:00:00";46646,713
"2024-01-11 00:00:00";46380,118
"2024-01-12 00:00:00";42850,174
"2024-01-13 00:00:00";42857,268
"2024-01-14 00:00:00";41822,582
"2024-01-15 00:00:00";42509,813
"2024-01-16 00:00:00";43118,462
"2024-01-17 00:00:00";42774,527
"2024-01-18 00:00:00";41323,186
"2024-01-19 00:00:00";41529,625
"2024-01-20 00:00:00";41660,396
"2024-01-21 00:00:00";41626,004
"2024-01-22 00:00:00";39555,049
"2024-01-23 00:00:00";39894,499
"2024-01-24 00:00:00";40129,265
"2024-01-25 00:00:00";39953,233
"2024-01-26 00:00:00";41843,746
"2024-01-27 00:00:00";42124,863
"2024-01-28 00:00:00";42037,668
"2024-01-29 00:00:00";43285,511
"2024-01-30 00:00:00";42942,995
"2024-01-31 00:00:00";42598,108
"2024-02-01 00:00:00";43086,85
"2024-02-02 00:00:00";43197,213
"2024-02-03 00:00:00";43004,152
"2024-02-04 00:00:00";42589,191
"2024-02-05 00:00:00";42706,272
"2024-02-06 00:00:00";43095,622
"2024-02-07 00:00:00";44315,245
"2024-02-08 00:00:00";45261,447
"2024-02-09 00:00:00";47131,761
"2024-02-10 00:00:00";47791,058
"2024-02-11 00:00:00";48207,548
"2024-02-12 00:00:00";49909,889
"2024-02-13 00:00:00";49718,27
"2024-02-14 00:00:00";51773,309
"2024-02-15 00:00:00";51902,455
"2024-02-16 00:00:00";52130,137
"2024-02-17 00:00:00";51652,862
"2024-02-18 00:00:00";52122,063
"2024-02-19 00:00:00";51812,286
"2024-02-20 00:00:00";52305,156
"2024-02-21 00:00:00";51793,901
"2024-02-22 00:00:00";51298,57
"2024-02-23 00:00:00";50719,805
"2024-02-24 00:00:00";51542,66
"2024-02-25 00:00:00";51724,099
"2024-02-26 00:00:00";54498,565
"2024-02-27 00:00:00";57075,079
"2024-02-28 00:00:00";62488,524
"2024-02-29 00:00:00";61259,934
"2024-03-01 00:00:00";62438,743
"2024-03-02 00:00:00";62049,346
"2024-03-03 00:00:00";63150,452
"2024-03-04 00:00:00";68337,878
"2024-03-05 00:00:00";63858,192
"2024-03-06 00:00:00";66041,42
"2024-03-07 00:00:00";66794,334
"2024-03-08 00:00:00";68160,007
"2024-03-09 00:00:00";68313,08
"2024-03-10 00:00:00";68963,147
"2024-03-11 00:00:00";72149,546
"2024-03-12 00:00:00";71486,904
"2024-03-13 00:00:00";72995,371
"2024-03-14 00:00:00";71401,692
"2024-03-15 00:00:00";69383,36
"2024-03-16 00:00:00";65376,328
"2024-03-17 00:00:00";68494,065
"2024-03-18 00:00:00";67656,269
"2024-03-19 00:00:00";62033,965
"2024-03-20 00:00:00";67894,237
"2024-03-21 00:00:00";65516,461
"2024-03-22 00:00:00";63761,47
"2024-03-23 00:00:00";64084,862
"2024-03-24 00:00:00";67239,762
"2024-03-25 00:00:00";69932,089
"2024-03-26 00:00:00";70011,606
"2024-03-27 00:00:00";69504,452
"2024-03-28 00:00:00";70768,728
"2024-03-29 00:00:00";69770,451
"2024-03-30 00:00:00";69452,369
"2024-03-31 00:00:00";71247,442
"2024-04-01 00:00:00";69743,828
"2024-04-02 00:00:00";65462,186
"2024-04-03 00:00:00";65985,647
"2024-04-04 00:00:00";68366,897
"2024-04-05 00:00:00";67772,54
"2024-04-06 00:00:00";68841,908
"2024-04-07 00:00:00";69373,797
"2024-04-08 00:00:00";71669,774
"2024-04-09 00:00:00";69165,024
"2024-04-10 00:00:00";70571,291
"2024-04-11 00:00:00";70012,652
"2024-04-12 00:00:00";67097,759
"2024-04-13 00:00:00";63813,474
"2024-04-14 00:00:00";65675,772
"2024-04-15 00:00:00";63427,349
"2024-04-16 00:00:00";63807,091
"2024-04-17 00:00:00";61287,494
"2024-04-18 00:00:00";63482,463
"2024-04-19 00:00:00";63813,371
"2024-04-20 00:00:00";64965,741
"2024-04-21 00:00:00";64936,014
"2024-04-22 00:00:00";66803,26
"2024-04-23 00:00:00";66347,528
"2024-04-24 00:00:00";64277,282
"2024-04-25 00:00:00";64542,757
"2024-04-26 00:00:00";63808,119
"2024-04-27 00:00:00";63535,458
"2024-04-28 00:00:00";63216,834
"2024-04-29 00:00:00";63873,05
"2024-04-30 00:00:00";60731,947
"2024-05-01 00:00:00";58397,71
"2024-05-02 00:00:00";59228,497
"2024-05-03 00:00:00";62957,078
"2024-05-04 00:00:00";63965,442
"2024-05-05 00:00:00";64171,248
"2024-05-06 00:00:00";63270,821
"2024-05-07 00:00:00";62332,571
"2024-05-08 00:00:00";61202,974
"2024-05-09 00:00:00";63064,864
"2024-05-10 00:00:00";60797,968
"2024-05-11 00:00:00";60806,434
"2024-05-12 00:00:00";61463,801
"2024-05-13 00:00:00";62919,299
"2024-05-14 00:00:00";61565,112
"2024-05-15 00:00:00";66247,486
"2024-05-16 00:00:00";65237,448
"2024-05-17 00:00:00";66770,774
"2024-05-18 00:00:00";66938,806
"2024-05-19 00:00:00";66300,477
"2024-05-20 00:00:00";71428,204
"2024-05-21 00:00:00";70146,375
"2024-05-22 00:00:00";69185,143
"2024-05-23 00:00:00";67958,471
"2024-05-24 00:00:00";68548,866
"2024-05-25 00:00:00";69290,585
"2024-05-26 00:00:00";68546,465
"2024-05-27 00:00:00";69450,03
"2024-05-28 00:00:00";68361,646
"2024-05-29 00:00:00";67656,955
"2024-05-30 00:00:00";68381,271
"2024-05-31 00:00:00";67553,078
"2024-06-01 00:00:00";67773,236
"2024-06-02 00:00:00";67804,368
"2024-06-03 00:00:00";68819,301
"2024-06-04 00:00:00";70551,83
"2024-06-05 00:00:00";71080,329
"2024-06-06 00:00:00";70761,171
"2024-06-07 00:00:00";69352,341
"2024-06-08 00:00:00";69298,869
